time,azimuth,fx1,fy1,fz1,mx1,my1,mz1,fx2,fy2,fz2,mx2,my2,mz2,fx3,fy3,fz3,mx3,my3,mz3,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Fx3,Fy3,Fz3,Mx3,My3,Mz3,Gauge1,Gauge2,Gauge3,Gauge4,Gauge5,Gauge6,Gauge7,
1.35000,416.69658,60.74180,9.94003,-15.13027,-0.77997,42.34065,23.49871,43.64062,-7.15900,-0.41321,6.56983,39.99598,1.15680,62.07290,8.29066,16.48659,-4.57238,86.10054,-25.69830,60.74180,-7.18770,-16.61524,-0.77997,42.88772,-22.48474,43.64062,7.12330,0.82506,6.56983,-39.86287,-3.45959,62.07290,-11.00439,14.81372,-4.57238,61.64083,65.37671,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.35500,418.23990,60.74288,9.52606,-15.38787,-0.21557,41.89852,23.91173,43.59221,-7.14621,-0.21960,6.62757,40.41698,0.61593,62.06232,8.73207,16.25804,-5.35166,85.86490,-25.33634,60.74288,-8.06951,-16.19924,-0.21557,42.38504,-23.03834,43.59221,7.13609,0.43899,6.62757,-40.37899,-1.85704,62.06232,-10.19121,15.38545,-5.35166,62.94887,63.65650,-0.05005,-0.03003,-0.01802,-0.01001,-0.00200,0.00601,0.02603,
1.36000,419.78322,60.74533,9.10521,-15.63378,0.33954,41.47048,24.30848,43.56451,-7.13702,-0.02700,6.69363,40.85868,0.07583,62.05135,9.16711,16.01755,-6.12324,85.61160,-24.95605,60.74533,-8.92717,-15.73612,0.33954,41.87660,-23.60197,43.56451,7.13686,0.05401,6.69363,-40.85810,-0.23042,62.05135,-9.34832,15.91247,-6.12324,64.18460,61.90708,-0.05005,-0.03003,-0.02202,-0.01001,-0.00200,0.00601,0.02603,
1.36500,421.32654,60.74973,8.67825,-15.86860,0.88452,41.05740,24.68872,43.55876,-7.13185,0.16515,6.76843,41.32264,-0.46394,62.03935,9.59528,15.76501,-6.88567,85.33990,-24.55740,60.74973,-9.75864,-15.22806,0.88452,41.36115,-24.17640,43.55876,7.12611,-0.33021,6.76843,-41.30082,1.42045,62.03935,-8.47803,16.39293,-6.88567,65.34686,60.13113,-0.05005,-0.03003,-0.02202,-0.01001,-0.00200,0.00200,0.02603,
1.37000,422.86986,60.75675,8.24561,-16.09246,1.41879,40.65996,25.05252,43.57404,-7.13041,0.35745,6.85180,41.80836,-1.00380,62.02691,10.01636,15.50080,-7.63771,85.05090,-24.14101,60.75675,-10.56175,-14.67674,1.41879,40.83755,-24.76199,43.57404,7.10357,-0.71400,6.85180,-41.70567,3.09579,62.02691,-7.58301,16.82559,-7.63771,66.43607,58.33260,-0.05005,-0.03003,-0.02202,-0.01001,-0.00200,0.00200,0.02603,
1.37500,424.41318,60.76571,7.80744,-16.30501,1.94174,40.27806,25.39927,43.61027,-7.13265,0.55048,6.94379,42.31616,-1.54420,62.01386,10.43000,15.22511,-8.37805,84.74450,-23.70708,60.76571,-11.33414,-14.08356,1.94174,40.30364,-25.35868,43.61027,7.06914,-1.09769,6.94379,-42.07188,4.79578,62.01386,-6.66588,17.20915,-8.37805,67.45188,56.51459,-0.05005,-0.03003,-0.02202,-0.01001,-0.00200,0.00200,0.02603,
1.38000,425.95650,60.77708,7.36402,-16.50613,2.45289,39.91220,25.72902,43.66767,-7.13865,0.74482,7.04460,42.84665,-2.08557,62.00005,10.83586,14.93812,-9.10540,84.42075,-23.25590,60.77708,-12.07368,-13.45019,2.45289,39.75811,-25.96650,43.66767,7.02281,-1.48160,7.04460,-42.39890,6.52065,62.00005,-5.72935,17.54246,-9.10540,68.39420,54.68029,-0.05005,-0.03003,-0.02202,-0.01401,-0.00200,0.00200,0.02603,
1.38500,427.49982,60.79253,6.91615,-16.69691,2.95195,39.56367,26.04228,43.74561,-7.14807,0.94104,7.15405,43.39958,-2.62829,61.98554,11.23364,14.64006,-9.81850,84.07996,-22.78783,60.79253,-12.77920,-12.77936,2.95195,39.20037,-26.58600,43.74561,6.96409,-1.86598,7.15405,-42.68525,8.27045,61.98554,-4.77619,17.82454,-9.81850,69.26327,52.83298,-0.05005,-0.03403,-0.02202,-0.01401,-0.00200,0.00200,0.02603,
1.39000,429.04314,60.81009,6.46361,-16.87626,3.43835,39.23152,26.33792,43.84646,-7.16138,1.13978,7.27278,43.97770,-3.17295,61.97061,11.62308,14.33123,-10.51616,83.72282,-22.30338,60.81009,-13.44809,-12.07209,3.43835,38.62740,-27.21621,43.84646,6.89322,-2.25122,7.27278,-42.93235,10.04584,61.97061,-3.80922,18.05463,-10.51616,70.05987,50.97614,-0.05005,-0.03403,-0.02202,-0.01401,-0.00200,0.00200,0.02603,
1.39500,430.58646,60.83108,6.00679,-17.04435,3.91189,38.91669,26.61646,43.97924,-7.18068,1.34207,7.40318,44.59067,-3.72085,61.95493,12.00381,14.01179,-11.19713,83.34910,-21.80276,60.83108,-14.07872,-11.33054,3.91189,38.03844,-27.85716,43.97924,6.81189,-2.63846,7.40318,-43.14809,11.84968,61.95493,-2.83128,18.23199,-11.19713,70.78406,49.11263,-0.05005,-0.03403,-0.02202,-0.01401,-0.00200,0.00200,0.02603,
1.40000,432.12978,60.85363,5.54543,-17.19955,4.37208,38.61805,26.87701,44.13599,-7.20364,1.54824,7.54313,45.23107,-4.27202,61.93848,12.37555,13.68199,-11.86021,82.95902,-21.28635,60.85363,-14.66806,-10.55577,4.37208,37.43071,-28.50735,44.13599,6.71748,-3.02735,7.54313,-43.32358,13.68091,61.93848,-1.84526,18.35609,-11.86021,71.43646,47.24553,-0.05005,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.40500,433.67311,60.87800,5.08015,-17.34254,4.81857,38.33617,27.11937,44.32504,-7.23147,1.75925,7.69427,45.90832,-4.82820,61.92128,12.73801,13.34210,-12.50429,82.55296,-20.75456,60.87800,-15.21506,-9.75058,4.81857,36.80269,-29.16648,44.32504,6.61068,-3.41878,7.69427,-43.46599,15.54327,61.92128,-0.85408,18.42658,-12.50429,72.01796,45.37793,-0.05005,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.41000,435.21643,60.90654,4.61161,-17.47452,5.25152,38.07255,27.34456,44.54527,-7.26736,1.97674,7.86012,46.62151,-5.38955,61.90328,13.09086,12.99234,-13.12821,82.13109,-20.20777,60.90654,-15.71932,-8.91790,5.25152,36.15428,-29.83475,44.54527,6.49375,-3.81487,7.86012,-43.57245,17.43716,61.90328,0.13934,18.44321,-13.12821,72.52938,43.51274,-0.05005,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.41500,436.75975,60.93778,4.13989,-17.59488,5.67052,37.82671,27.55152,44.79097,-7.30694,2.20050,8.03658,47.36553,-5.95630,61.88456,13.43387,12.63302,-13.73093,81.69387,-19.64644,60.93778,-16.17900,-8.05968,5.67052,35.48279,-30.51096,44.79097,6.36203,-4.21405,8.03658,-43.63600,19.36157,61.88456,1.13204,18.40599,-13.73093,72.97194,41.65294,-0.05005,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.42000,438.30307,60.97232,3.66525,-17.70358,6.07551,37.59909,27.74051,45.08225,-7.36221,2.43525,8.23672,48.16204,-6.53152,61.86515,13.76678,12.26443,-14.31144,81.24165,-19.07102,60.97232,-16.59287,-7.17826,6.07551,34.78709,-31.19432,45.08225,6.22497,-4.62410,8.23672,-43.67428,21.32605,61.86515,2.12111,18.31506,-14.31144,73.34687,39.80133,-0.05005,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.42500,439.84639,61.01110,3.18816,-17.80176,6.46662,37.39063,27.91163,45.37500,-7.42038,2.67829,8.44685,48.96351,-7.10845,61.84527,14.08940,11.88693,-14.86883,80.77507,-18.48202,61.01110,-16.96093,-6.27647,6.46662,34.06601,-31.88456,45.37500,6.07038,-5.03843,8.44685,-43.64207,23.30934,61.84527,3.10363,18.17079,-14.86883,73.65580,37.96078,-0.04605,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.43000,441.38971,61.05438,2.70876,-17.88911,6.84386,37.20154,28.06496,45.68562,-7.48100,2.93022,8.66722,49.78817,-7.69012,61.82483,14.40146,11.50077,-15.40216,80.29435,-17.87985,61.05438,-17.28196,-5.35646,6.84386,33.31820,-32.58058,45.68562,5.89704,-5.45678,8.66722,-43.55417,25.31865,61.82483,4.07671,17.97360,-15.40216,73.90006,36.13381,-0.04605,-0.03403,-0.02202,-0.01401,-0.00601,0.00200,0.02603,
1.43500,442.93303,61.10310,2.22719,-17.96534,7.20741,37.03223,28.20115,46.01421,-7.54583,3.19261,8.89994,50.63552,-8.27592,61.80347,14.70259,11.10617,-15.91038,79.79935,-17.26486,61.10310,-17.55485,-4.42053,7.20741,32.54296,-33.28133,46.01421,5.70540,-5.88054,8.89994,-43.40859,27.35218,61.80347,5.03744,17.72392,-15.91038,74.08078,34.32273,-0.04605,-0.03403,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.44000,444.47635,61.15476,1.74356,-18.02957,7.55686,36.88175,28.31850,46.41559,-7.62608,3.47160,9.15931,51.56841,-8.87821,61.78148,14.99264,10.70349,-16.39277,79.29081,-16.63760,61.15476,-17.77802,-3.47093,7.55686,31.73712,-33.98465,46.41559,5.50239,-6.31924,9.15931,-43.25568,29.44604,61.78148,5.98300,17.42262,-16.39277,74.19996,32.53011,-0.04605,-0.03403,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.44500,446.01967,61.20708,1.25809,-18.08067,7.89176,36.74910,28.41565,46.86749,-7.71742,3.76732,9.44104,52.56298,-9.49372,61.75884,15.27140,10.29306,-16.84854,78.76909,-15.99855,61.20708,-17.94973,-2.51010,7.89176,30.89801,-34.68802,46.86749,5.28256,-6.77095,9.44104,-43.07068,31.58978,61.75884,6.91062,17.07062,-16.84854,74.25937,30.75822,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.45000,447.56299,61.25871,0.77109,-18.11798,8.21210,36.63350,28.49198,47.33986,-7.79826,4.07042,9.72035,53.58864,-10.11944,61.73550,15.53861,9.87519,-17.27695,78.23451,-15.34818,61.25871,-18.06881,-1.54079,8.21210,30.02391,-35.38886,47.33986,5.02970,-7.21688,9.72035,-42.82397,33.76763,61.73550,7.81753,16.66895,-17.27695,74.26083,29.00922,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.45500,449.10631,61.31010,0.28299,-18.14140,8.51801,36.53526,28.54774,47.81503,-7.86898,4.38095,9.99696,54.62386,-10.74998,61.71151,15.79406,9.45019,-17.67729,77.68751,-14.68700,61.31010,-18.13478,-0.56591,8.51801,29.11411,-36.08555,47.81503,4.74424,-7.65544,9.99696,-42.49675,35.96323,61.71151,8.70105,16.21881,-17.67729,74.20631,27.28516,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.46000,450.64963,61.38659,-0.20572,-18.14309,8.80819,36.46010,28.60411,48.29618,-7.93195,4.70022,10.27340,55.67129,-11.38501,61.68731,16.03768,9.01847,-18.04912,77.12906,-14.01564,61.38659,-18.13960,0.41141,8.80819,28.18888,-36.78207,48.29618,4.42775,-8.08721,10.27340,-42.09012,38.17503,61.68731,9.55867,15.72170,-18.04912,74.09843,25.58814,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.46500,452.19295,61.58695,-0.69508,-18.15167,9.09765,36.45779,28.71579,48.78221,-7.98306,5.02583,10.54475,56.72951,-12.02400,61.66238,16.26923,8.58035,-18.39180,76.55888,-13.33444,61.58695,-18.11178,1.38914,9.09765,27.29971,-37.52989,48.78221,4.07811,-8.50630,10.54475,-41.60179,40.39932,61.66238,10.38782,15.17904,-18.39180,73.93859,23.91974,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.47000,453.73627,61.90534,-1.18743,-18.18336,9.39215,36.53618,28.86819,49.32599,-8.04037,5.36962,10.83441,57.86186,-12.68175,61.63750,16.48878,8.13628,-18.70515,75.97840,-12.64412,61.90534,-18.06734,2.36980,9.39215,26.42599,-38.33969,49.32599,3.70426,-8.93078,10.83441,-41.07500,42.68098,61.63750,11.18626,14.59268,-18.70515,73.72997,22.28188,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.47500,455.27959,62.24831,-1.68188,-18.20062,9.67199,36.64754,29.00990,49.99291,-8.11395,5.74066,11.15863,59.15156,-13.38161,61.61169,16.69585,7.68644,-18.98838,75.38678,-11.94496,62.24831,-17.96865,3.34950,9.67199,25.51467,-39.16144,49.99291,3.30815,-9.37270,11.15863,-40.55921,45.08797,61.61169,11.95143,13.96409,-18.98838,73.47355,20.67573,-0.04605,-0.03804,-0.02603,-0.01401,-0.00601,0.00200,0.02603,
1.48000,456.82292,62.59857,-2.17670,-18.19250,9.93216,36.78231,29.13220,50.67209,-8.17348,6.11964,11.47749,60.46608,-14.09251,61.58530,16.89037,7.23123,-19.24123,74.78490,-11.23758,62.59857,-17.80507,4.32258,9.93216,24.55610,-39.98276,50.67209,2.87503,-9.79745,11.47749,-39.95634,47.52091,61.58530,12.68117,13.29523,-19.24123,73.17204,19.10279,-0.04605,-0.03804,-0.02603,-0.01802,-0.00601,0.00200,0.02603,
1.48500,458.36624,62.92550,-2.66885,-18.14739,10.16419,36.92731,29.21607,51.39089,-8.23776,6.52127,11.81479,61.83396,-14.81785,61.55902,17.07239,6.77108,-19.46361,74.17405,-10.52266,62.92550,-17.56596,5.28089,10.16419,23.53224,-40.78527,51.39089,2.41123,-10.22612,11.81479,-39.28427,49.99754,61.55902,13.37349,12.58824,-19.46361,72.82860,17.56449,-0.04605,-0.03804,-0.02603,-0.01802,-0.00601,0.00200,0.02603,
1.49000,459.90956,63.21833,-3.15583,-18.06430,10.36696,37.07787,29.25503,52.12624,-8.29620,6.93905,12.15637,63.22855,-15.55197,61.53235,17.24167,6.30629,-19.65518,73.55404,-9.80059,63.21833,-17.25170,6.21749,10.36696,22.43771,-41.55929,52.12624,1.91173,-10.64531,12.15637,-38.52218,52.49529,61.53235,14.02631,11.84513,-19.65518,72.44492,16.06179,-0.04605,-0.03804,-0.02603,-0.01802,-0.00601,0.00200,0.03003,
1.49500,461.45288,63.46472,-3.63450,-17.93962,10.53858,37.22699,29.24344,52.83515,-8.33742,7.36411,12.48639,64.59547,-16.27970,61.50555,17.39811,5.83724,-19.81578,72.92560,-9.07197,63.46472,-16.86074,7.12425,10.53858,21.26929,-42.29238,52.83515,1.37383,-11.03881,12.48639,-37.63711,54.96409,61.50555,14.63776,11.06814,-19.81578,72.02367,14.59571,-0.04605,-0.03804,-0.02603,-0.01802,-0.00601,0.00200,0.03003,
