time,angle_deg,tsr,cp,cd,ct,cd_blade1,ct_blade1,cd_blade2,ct_blade2,cd_blade3,ct_blade3
13.825,4267.28162569,4,0.373522007942,0.520833498487,0.0933805019856,172.059133189,30.9361216943,170.743119446,31.0739326236,171.69250709,31.2369135499
13.85,4274.99822899,4,0.373981033017,0.521212085471,0.0934952582542,172.439414485,31.0671300412,170.858154065,31.0979958568,171.575093944,31.1964341369
13.875,4282.71483229,4,0.373585861741,0.520995555176,0.0933964654353,172.281807807,31.0186904384,170.944340925,31.1014551474,171.430659964,31.142762904
13.9,4290.43143559,4,0.373803099891,0.521159913855,0.0934507749727,172.279851645,31.0384234014,171.173717952,31.1558635095,171.368039258,31.1228534536
13.925,4298.14803889,4,0.373765778936,0.521126324497,0.0934414447339,172.178589148,31.0446003011,171.336142956,31.1785213026,171.274325872,31.0847018642
13.95,4305.8646422,4,0.374140465165,0.521379843736,0.0935351162912,172.240703094,31.1300087089,171.395748268,31.1448640385,171.407002818,31.1264883275
13.975,4313.5812455,4,0.373766982573,0.521163087174,0.0934417456431,172.096674575,31.1712374639,171.391174129,31.0740198135,171.340569638,31.0628666695
14,4321.2978488,4,0.373911284011,0.521197895214,0.0934778210028,171.864777831,31.2027308472,171.477775256,31.0522908623,171.522145488,31.0891260093
14.025,4329.0144521,4,0.373681832814,0.520972074432,0.0934204582035,171.465302537,31.1530326393,171.589732408,31.045736514,171.585835962,31.088097795
14.05,4336.7310554,4,0.37355971253,0.520829701675,0.0933899281325,171.128995338,31.093891229,171.80584436,31.1070130422,171.565318635,31.055476264
14.075,4344.4476587,4,0.373022265823,0.520462974735,0.0932555664557,170.988049033,31.0920373468,171.70488399,31.0634823606,171.442639088,30.9666912882
14.1,4352.164262,4,0.37280238323,0.520221955319,0.0932005958075,170.84646473,31.1108695397,171.771479215,31.0975387084,171.278457006,30.8589107074
14.125,4359.88086531,4,0.37256328679,0.519995674145,0.0931408216976,170.628335993,31.06329124,171.777343023,31.1407151564,171.266019695,30.8036239261
14.15,4367.59746861,4,0.372537512208,0.520043629795,0.0931343780519,170.593242962,31.0541383934,171.770769267,31.1675178567,171.35694808,30.7795396412
14.175,4375.31407191,4,0.372248010034,0.519967672869,0.0930620025085,170.552366848,31.0178972384,171.634382095,31.1478277673,171.459524077,30.7631988392
14.2,4383.03067521,4,0.372382423459,0.520141166364,0.0930956058649,170.613090993,31.0051359591,171.526274287,31.1340643297,171.681290994,30.8232788598
14.225,4390.74727851,4,0.372444489861,0.520232995713,0.0931111224653,170.685887045,31.0120539498,171.3908689,31.1022855242,171.836639885,30.8636340862
14.25,4398.46388181,4,0.372431413923,0.520277340584,0.0931078534807,170.815717635,31.0371231254,171.18776754,31.0317580147,171.95517067,30.9058281102
14.275,4406.18048511,4,0.372383384132,0.520242364023,0.0930958460329,170.968306468,31.0676478005,171.065523989,30.9821213206,171.890788571,30.912949852
14.3,4413.89708842,4,0.372192849229,0.520054844417,0.0930482123074,171.065121849,31.0811171635,170.958995514,30.9518171573,171.713941467,30.8822190429
14.325,4421.61369172,4,0.372438319108,0.520226657699,0.093109579777,171.199975866,31.08043107,171.002445227,30.9581420749,171.707466277,30.937859933
14.35,4429.33029502,4,0.372443172021,0.520288034958,0.0931107930053,171.206251543,31.0163865678,171.019537748,30.9334414432,171.74558973,31.0278165603
14.375,4437.04689832,4,0.372335287316,0.520187099165,0.0930838218291,171.214987418,30.9555268013,171.108098293,30.9304627466,171.547607333,31.0647224159
14.4,4444.76350162,4,0.372181072425,0.520019152566,0.0930452681062,171.196058944,30.9065929638,171.238409019,30.9444431296,171.26871179,31.0611772794
14.425,4452.48010492,4,0.372361701145,0.520093777635,0.0930904252863,171.422724984,30.953180361,171.402516902,30.980723953,170.952972462,31.0234016642
14.45,4460.19670822,4,0.3720171059,0.519831069499,0.093004276475,171.398584834,30.9368015823,171.436148499,30.9552240103,170.68207278,30.979254767
14.475,4467.91331153,4,0.371954652915,0.519790972123,0.0929886632288,171.480646471,30.9687458051,171.4011065,30.8900509172,170.59602774,30.9968927181
14.5,4475.62991483,4,0.371837695827,0.519664896832,0.0929594239568,171.555779399,31.0212036986,171.425534178,30.8363544688,170.371845235,30.9689338132
14.525,4483.34651813,4,0.371870296431,0.519722824783,0.0929675741077,171.582477985,31.065095994,171.451575242,30.7771413267,170.378293897,30.992393156
14.55,4491.06312143,4,0.371422075828,0.51959501096,0.0928555189571,171.527443133,31.0645214678,171.496151547,30.7246419849,170.262482826,30.9335721123
14.575,4498.77972473,4,0.371409759424,0.519686037163,0.0928524398559,171.428214153,31.0587398389,171.6255012,30.735315242,170.324496731,30.925605786
14.6,4506.49632803,4,0.371290334599,0.519638409242,0.0928225836498,171.28430259,31.0380763171,171.72211379,30.7603142958,170.325476868,30.8914567423
14.625,4514.21293133,4,0.371521587655,0.519848836205,0.0928803969139,171.142151479,30.9853839405,171.961636038,30.8557493535,170.439397748,30.9064446523
14.65,4521.92953464,4,0.371051005512,0.51954369913,0.092762751378,170.961802693,30.9145045913,171.760257335,30.8124218524,170.517584931,30.9031741998
14.675,4529.64613794,4,0.371168637644,0.519563604812,0.092792159411,170.901995667,30.8905629347,171.633058474,30.8183235048,170.725448367,30.9505801835
14.7,4537.36274124,4,0.371049179717,0.519399484474,0.0927622949292,170.804057863,30.8525638595,171.441943902,30.8126649005,170.851618703,30.9644160875
14.725,4545.07934454,4,0.371448613538,0.51960417198,0.0928621533846,171.013097352,30.9238123125,171.394371683,30.8750051953,170.895485531,30.9305429975
14.75,4552.79594784,4,0.370983944379,0.51933807805,0.0927459860948,170.917702468,30.8454238081,171.267555377,30.9176430967,170.852944123,30.8502924299
14.775,4560.51255114,4,0.371095810791,0.51937873162,0.0927739526978,171.110394972,30.8716370079,171.021310645,30.9376432895,170.947916846,30.8320056481
14.8,4568.22915444,4,0.370904953289,0.519225267295,0.0927262383223,171.231091702,30.8810605706,170.705721886,30.9097540663,170.990346726,30.8028251646
14.825,4575.94575775,4,0.371130564758,0.519353425896,0.0927826411894,171.296666838,30.8799688992,170.504810036,30.8923350697,171.254351449,30.8776580436
14.85,4583.66236105,4,0.370728414055,0.519064706741,0.0926821035137,171.24656675,30.8298129014,170.374453877,30.8935449418,171.147165712,30.8262102625
14.875,4591.37896435,4,0.370875251591,0.519054910693,0.0927188128977,171.189807545,30.7815739035,170.309260057,30.9255197817,171.25976678,30.8791313101
14.9,4599.09556765,4,0.370845426231,0.518981026529,0.0927113565578,171.19273851,30.7461899929,170.109958813,30.8782106237,171.382418558,30.9543787012
14.925,4606.81217095,4,0.370885245694,0.519079247826,0.0927213114234,171.228590519,30.7043284481,170.156779482,30.8926791997,171.397664912,30.9917123003
14.95,4614.52877425,4,0.370633691542,0.519097127397,0.0926584228854,171.344260178,30.6869175597,170.122468141,30.8492523879,171.333888084,30.9897513931
14.975,4622.24537755,4,0.370724632014,0.519265721996,0.0926811580036,171.547826546,30.7341196207,170.18308983,30.8314127055,171.237646014,30.9830916214
15,4629.96198086,4,0.370668359146,0.51928652979,0.0926670897864,171.654979602,30.7541129443,170.212898545,30.8196572871,171.121185978,30.9608056167
